Location,Vessel_Number,Sampling,Vessel_type,Catch_site,Catch_depth_m,Catch_dist_km,Species,Total_weight_kg,Average_length_cm,No_of_Individuals,CPUE,season,group,Gear,Duration_days,n_cells,Depth,Dist_mainland_km,Distance_RiverMouth_km,Slope,chl_M,chl_PostM,chl_PreM,EKE_M,EKE_PostM,EKE_PreM,SST_M,SST_PostM,SST_PreM,chl,eke,sst
Malvan,1884,Systematic,Medium,Achara,32.84395262,,,0,,0,0,Monsoon,Skates,Gillnet: Large-mesh,1,65,33.25,16.49806786,16.8296566,8.049984932,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,776.0333252,0.001707782,28.63101387
Malvan,1885,Systematic,Medium,Malvan,28.9366116,,,0,,0,0,Monsoon,Sharks,Gillnet: Large-mesh,1,13,28.5,11.52269554,12.02803802,9.78950119,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,1281.181763,0.001576252,28.62590981
Malvan,1885,Systematic,Medium,Malvan,28.9366116,,,0,,0,0,Monsoon,Rays,Gillnet: Large-mesh,1,13,28.5,11.52269554,12.02803802,9.78950119,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,1281.181763,0.001576252,28.62590981
Malvan,1885,Systematic,Medium,Malvan,28.9366116,,,0,,0,0,Monsoon,Skates,Gillnet: Large-mesh,1,13,28.5,11.52269554,12.02803802,9.78950119,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,1281.181763,0.001576252,28.62590981
Malvan,1886,Systematic,Medium,Achara,31.54150561,,,0,,0,0,Monsoon,Sharks,Gillnet: Large-mesh,1,65,33.25,16.49806786,16.8296566,8.049984932,366.9807113,810.585493,808.5400125,0.01446405,7.74E-05,0.001152957,32057.42944,27.94630965,28.63487464,776.0333252,0.001707782,28.63101387
Malvan,1886,Systematic,Medium,Achara,31.54150561,,,0,,0,0,Monsoon,Rays,Gillnet: Large-mesh,1,65,33.25,16.49806786,16.8296566,8.049984932,366.9807113,810.585493,808.5400125,0.01446405,7.74E-05,0.001152957,32057.42944,27.94630965,28.63487464,776.0333252,0.001707782,28.63101387
Malvan,1886,Systematic,Medium,Achara,31.54150561,,,0,,0,0,Monsoon,Skates,Gillnet: Large-mesh,1,65,33.25,16.49806786,16.8296566,8.049984932,366.9807113,810.585493,808.5400125,0.01446405,7.74E-05,0.001152957,32057.42944,27.94630965,28.63487464,776.0333252,0.001707782,28.63101387
Malvan,1887,Systematic,Medium,Malvan,30.2390586,,Blacktip shark,3,75,1,3,Monsoon,Sharks,Gillnet: Large-mesh,1,39,30,13.30326557,14.25936413,7.642689705,428.2487277,871.7384409,933.316749,0.01446405,7.74E-05,0.001152957,32192.67293,27.94130399,28.64032819,1281.181763,0.001576252,28.62590981
Malvan,1887,Systematic,Medium,Malvan,30.2390586,,,0,,0,0,Monsoon,Rays,Gillnet: Large-mesh,1,39,30,13.30326557,14.25936413,7.642689705,428.2487277,871.7384409,933.316749,0.01446405,7.74E-05,0.001152957,32192.67293,27.94130399,28.64032819,1281.181763,0.001576252,28.62590981
Malvan,1887,Systematic,Medium,Malvan,30.2390586,,,0,,0,0,Monsoon,Skates,Gillnet: Large-mesh,1,39,30,13.30326557,14.25936413,7.642689705,428.2487277,871.7384409,933.316749,0.01446405,7.74E-05,0.001152957,32192.67293,27.94130399,28.64032819,1281.181763,0.001576252,28.62590981
Malvan,1888,Systematic,Medium,Malvan,28.9366116,,Blacktip shark,6,80,2,6,Monsoon,Sharks,Gillnet: Large-mesh,1,13,28.5,11.52269554,12.02803802,9.78950119,565.3908504,1009.332416,1114.725053,0.010741307,0.000289986,0.001529802,32310.70185,27.91210021,28.63186345,1281.181763,0.001576252,28.62590981
Malvan,1888,Systematic,Medium,Malvan,28.9366116,,,0,,0,0,Monsoon,Rays,Gillnet: Large-mesh,1,13,28.5,11.52269554,12.02803802,9.78950119,565.3908504,1009.332416,1114.725053,0.010741307,0.000289986,0.001529802,32310.70185,27.91210021,28.63186345,1281.181763,0.001576252,28.62590981
Malvan,1888,Systematic,Medium,Malvan,28.9366116,,,0,,0,0,Monsoon,Skates,Gillnet: Large-mesh,1,13,28.5,11.52269554,12.02803802,9.78950119,565.3908504,1009.332416,1114.725053,0.010741307,0.000289986,0.001529802,32310.70185,27.91210021,28.63186345,1281.181763,0.001576252,28.62590981
Malvan,1889,Systematic,Medium,Achara,28.9366116,,,0,,0,0,Monsoon,Sharks,Gillnet: Large-mesh,1,52,30,12.58870554,13.01228094,7.036438465,389.1754636,778.3235834,753.5231386,0.014966699,0.000112493,0.001009396,32063.91662,27.96686001,28.63336343,1188.93103,0.001707782,28.61289978
Malvan,1889,Systematic,Medium,Achara,28.9366116,,,0,,0,0,Monsoon,Rays,Gillnet: Large-mesh,1,52,30,12.58870554,13.01228094,7.036438465,389.1754636,778.3235834,753.5231386,0.014966699,0.000112493,0.001009396,32063.91662,27.96686001,28.63336343,1188.93103,0.001707782,28.61289978
Malvan,1889,Systematic,Medium,Achara,28.9366116,,,0,,0,0,Monsoon,Skates,Gillnet: Large-mesh,1,52,30,12.58870554,13.01228094,7.036438465,389.1754636,778.3235834,753.5231386,0.014966699,0.000112493,0.001009396,32063.91662,27.96686001,28.63336343,1188.93103,0.001707782,28.61289978
Malvan,1890,Systematic,Medium,Malvan,26.33171758,,Blacktip shark,8,80,2,8,Monsoon,Sharks,Gillnet: Large-mesh,1,26,27.5,11.24263668,11.82301521,10.1484046,697.9110342,751.8506704,534.3068472,0.012314475,0.000417651,0.000836046,32108.57692,28.03063261,28.76449453,1281.181763,0.001576252,28.62590981
Malvan,1890,Systematic,Medium,Malvan,26.33171758,,,0,,0,0,Monsoon,Rays,Gillnet: Large-mesh,1,26,27.5,11.24263668,11.82301521,10.1484046,697.9110342,751.8506704,534.3068472,0.012314475,0.000417651,0.000836046,32108.57692,28.03063261,28.76449453,1281.181763,0.001576252,28.62590981
Malvan,1890,Systematic,Medium,Malvan,26.33171758,,,0,,0,0,Monsoon,Skates,Gillnet: Large-mesh,1,26,27.5,11.24263668,11.82301521,10.1484046,697.9110342,751.8506704,534.3068472,0.012314475,0.000417651,0.000836046,32108.57692,28.03063261,28.76449453,1281.181763,0.001576252,28.62590981
Malvan,1891,Systematic,Medium,Malvan,26.33171758,,,0,,0,0,Monsoon,Sharks,Gillnet: Large-mesh,1,26,27.5,11.24263668,11.82301521,10.1484046,697.9110342,751.8506704,534.3068472,0.012314475,0.000417651,0.000836046,32108.57692,28.03063261,28.76449453,1281.181763,0.001576252,28.62590981
Malvan,1891,Systematic,Medium,Malvan,26.33171758,,,0,,0,0,Monsoon,Rays,Gillnet: Large-mesh,1,26,27.5,11.24263668,11.82301521,10.1484046,1575.46001,1977.056934,1693.140015,0.002220685,0.001494335,0.002150531,32166.79961,27.75637169,28.60160255,1281.181763,0.001576252,28.62590981
Malvan,1891,Systematic,Medium,Malvan,26.33171758,,,0,,0,0,Monsoon,Skates,Gillnet: Large-mesh,1,26,27.5,11.24263668,11.82301521,10.1484046,1575.46001,1977.056934,1693.140015,0.002220685,0.001494335,0.002150531,32166.79961,27.75637169,28.60160255,1281.181763,0.001576252,28.62590981
Malvan,1892,Systematic,Medium,Achara,32.84395262,,Blacktip shark,4.5,85,1,4.5,Monsoon,Sharks,Gillnet: Large-mesh,1,65,33.25,16.49806786,16.8296566,8.049984932,1575.46001,1977.056934,1693.140015,0.002220685,0.001494335,0.002150531,32166.79961,27.75637169,28.60160255,776.0333252,0.001707782,28.63101387
Malvan,1892,Systematic,Medium,Achara,32.84395262,,,0,,0,0,Monsoon,Rays,Gillnet: Large-mesh,1,65,33.25,16.49806786,16.8296566,8.049984932,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,776.0333252,0.001707782,28.63101387
Malvan,1892,Systematic,Medium,Achara,32.84395262,,,0,,0,0,Monsoon,Skates,Gillnet: Large-mesh,1,65,33.25,16.49806786,16.8296566,8.049984932,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,776.0333252,0.001707782,28.63101387
Malvan,1893,Market,Small,Talashil,13.30724751,,,0,,0,0,Monsoon,Sharks,Hook & line,1,5,16.5,5.240997314,5.31152153,16.27133179,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,1419.6875,0.000356743,28.61301422
Malvan,1893,Market,Small,Talashil,13.30724751,,,0,,0,0,Monsoon,Rays,Hook & line,1,5,16.5,5.240997314,5.31152153,16.27133179,1041.23335,1353.083789,1510.870972,0.002220685,0.001494335,0.002150531,32275.76641,27.90238609,28.62695007,1419.6875,0.000356743,28.61301422
Malvan,1893,Market,Small,Talashil,13.30724751,,,0,,0,0,Monsoon,Skates,Hook & line,1,5,16.5,5.240997314,5.31152153,16.27133179,1041.23335,1353.083789,1510.870972,0.002220685,0.001494335,0.002150531,32275.76641,27.90238609,28.62695007,1419.6875,0.000356743,28.61301422
Malvan,1894,Market,Small,Dandi,12.0048005,,,0,,0,0,Monsoon,Sharks,Gillnet: Large-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,1041.23335,1353.083789,1510.870972,0.002220685,0.001494335,0.002150531,32275.76641,27.90238609,28.62695007,2020.400024,0.002110303,28.48845482
Malvan,1894,Market,Small,Dandi,12.0048005,,,0,,0,0,Monsoon,Rays,Gillnet: Large-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,2020.400024,0.002110303,28.48845482
Malvan,1894,Market,Small,Dandi,12.0048005,,,0,,0,0,Monsoon,Skates,Gillnet: Large-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,2020.400024,0.002110303,28.48845482
Malvan,1895,Systematic,Small,Dandi,17.21458853,,Spadenose shark,0.3,35,2,0.3,Monsoon,Sharks,Gillnet: Small-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,2020.400024,0.002110303,28.48845482
Malvan,1895,Systematic,Small,Dandi,17.21458853,,,0,,0,0,Monsoon,Rays,Gillnet: Small-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,1860.899976,2176.644434,1881.337061,0.001831671,0.001290532,0.001798714,31953.4,27.71228638,28.55773354,2020.400024,0.002110303,28.48845482
Malvan,1895,Systematic,Small,Dandi,17.21458853,,,0,,0,0,Monsoon,Skates,Gillnet: Small-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,1860.899976,2176.644434,1881.337061,0.001831671,0.001290532,0.001798714,31953.4,27.71228638,28.55773354,2020.400024,0.002110303,28.48845482
Malvan,1896,Systematic,Small non-motorised,Dandi,13.30724751,,,0,,0,0,Monsoon,Sharks,Gillnet: Large-mesh,1,2,17.125,3.958897471,5.32516551,23.2217474,1860.899976,2176.644434,1881.337061,0.001831671,0.001290532,0.001798714,31953.4,27.71228638,28.55773354,2020.400024,0.002110303,28.48845482
Malvan,1896,Systematic,Small non-motorised,Dandi,13.30724751,,,0,,0,0,Monsoon,Rays,Gillnet: Large-mesh,1,2,17.125,3.958897471,5.32516551,23.2217474,2189.199951,2308.068848,2020.400024,0.002140324,0.00149258,0.002110303,31783,27.67047691,28.48845482,2020.400024,0.002110303,28.48845482
Malvan,1896,Systematic,Small non-motorised,Dandi,13.30724751,,,0,,0,0,Monsoon,Skates,Gillnet: Large-mesh,1,2,17.125,3.958897471,5.32516551,23.2217474,2189.199951,2308.068848,2020.400024,0.002140324,0.00149258,0.002110303,31783,27.67047691,28.48845482,2020.400024,0.002110303,28.48845482
Malvan,1897,Systematic,Small,Dandi,21.12192955,,,0,,0,0,Monsoon,Sharks,Gillnet: Small-mesh,1,5,20,5.881144524,7.123158932,7.364523888,2189.199951,2308.068848,2020.400024,0.002140324,0.00149258,0.002110303,31783,27.67047691,28.48845482,1912.870972,0.001576252,28.6497364
Malvan,1897,Systematic,Small,Dandi,21.12192955,,,0,,0,0,Monsoon,Rays,Gillnet: Small-mesh,1,5,20,5.881144524,7.123158932,7.364523888,339.0316819,873.2711452,708.3289513,0.010162842,0.000265892,0.001712652,32196.31907,27.8465085,28.62011741,1912.870972,0.001576252,28.6497364
Malvan,1897,Systematic,Small,Dandi,21.12192955,,,0,,0,0,Monsoon,Skates,Gillnet: Small-mesh,1,5,20,5.881144524,7.123158932,7.364523888,339.0316819,873.2711452,708.3289513,0.010162842,0.000265892,0.001712652,32196.31907,27.8465085,28.62011741,1912.870972,0.001576252,28.6497364
Malvan,1898,Systematic,Small,Sindhudurg fort,19.81948254,,,0,,0,0,Monsoon,Sharks,Gillnet: Small-mesh,1,10,20,5.734658718,7.81549263,9.717825413,339.0316819,873.2711452,708.3289513,0.010162842,0.000265892,0.001712652,32196.31907,27.8465085,28.62011741,1242.870972,0.001843277,28.61175919
Malvan,1898,Systematic,Small,Sindhudurg fort,19.81948254,,,0,,0,0,Monsoon,Rays,Gillnet: Small-mesh,1,10,20,5.734658718,7.81549263,9.717825413,339.0316819,873.2711452,708.3289513,0.010162842,0.000265892,0.001712652,32196.31907,27.8465085,28.62011741,1242.870972,0.001843277,28.61175919
Malvan,1898,Systematic,Small,Sindhudurg fort,19.81948254,,,0,,0,0,Monsoon,Skates,Gillnet: Small-mesh,1,10,20,5.734658718,7.81549263,9.717825413,339.0316819,873.2711452,708.3289513,0.010162842,0.000265892,0.001712652,32196.31907,27.8465085,28.62011741,1242.870972,0.001843277,28.61175919
Malvan,1899,Systematic,Small,Dandi,19.16825904,,,0,,0,0,Monsoon,Sharks,Gillnet: Small-mesh,1,5,20,5.881144524,7.123158932,7.364523888,339.0316819,873.2711452,708.3289513,0.010162842,0.000265892,0.001712652,32196.31907,27.8465085,28.62011741,1912.870972,0.001576252,28.6497364
Malvan,1899,Systematic,Small,Dandi,19.16825904,,,0,,0,0,Monsoon,Rays,Gillnet: Small-mesh,1,5,20,5.881144524,7.123158932,7.364523888,565.3908504,1009.332416,1114.725053,0.010741307,0.000289986,0.001529802,32310.70185,27.91210021,28.63186345,1912.870972,0.001576252,28.6497364
Malvan,1899,Systematic,Small,Dandi,19.16825904,,,0,,0,0,Monsoon,Skates,Gillnet: Small-mesh,1,5,20,5.881144524,7.123158932,7.364523888,565.3908504,1009.332416,1114.725053,0.010741307,0.000289986,0.001529802,32310.70185,27.91210021,28.63186345,1912.870972,0.001576252,28.6497364
Malvan,1900,Systematic,Medium,Devgadh,34.14639963,,,0,,0,0,Monsoon,Sharks,Gillnet: Large-mesh,1,26,34,14.93594742,15.75281954,9.559388161,565.3908504,1009.332416,1114.725053,0.010741307,0.000289986,0.001529802,32310.70185,27.91210021,28.63186345,1013.40741,0.002042773,28.57912064
Malvan,1900,Systematic,Medium,Devgadh,34.14639963,,,0,,0,0,Monsoon,Rays,Gillnet: Large-mesh,1,26,34,14.93594742,15.75281954,9.559388161,336.9560406,910.9760038,750.5742657,0.010162842,0.000265892,0.001712652,32203.02539,27.83073235,28.63034865,1013.40741,0.002042773,28.57912064
Malvan,1900,Systematic,Medium,Devgadh,34.14639963,,,0,,0,0,Monsoon,Skates,Gillnet: Large-mesh,1,26,34,14.93594742,15.75281954,9.559388161,336.9560406,910.9760038,750.5742657,0.010162842,0.000265892,0.001712652,32203.02539,27.83073235,28.63034865,1013.40741,0.002042773,28.57912064
Malvan,1901,Systematic,Medium,Kunkeshwar,32.84395262,,Blacktip shark,4,90,1,4,Monsoon,Sharks,Gillnet: Large-mesh,1,13,31.75,13.27127647,14.16965866,7.641405106,336.9560406,910.9760038,750.5742657,0.010162842,0.000265892,0.001712652,32203.02539,27.83073235,28.63034865,1288.483887,0.002501648,28.61693764
Malvan,1901,Systematic,Medium,Kunkeshwar,32.84395262,,,0,,0,0,Monsoon,Rays,Gillnet: Large-mesh,1,13,31.75,13.27127647,14.16965866,7.641405106,428.2487277,871.7384409,933.316749,0.01446405,7.74E-05,0.001152957,32192.67293,27.94130399,28.64032819,1288.483887,0.002501648,28.61693764
Malvan,1901,Systematic,Medium,Kunkeshwar,32.84395262,,,0,,0,0,Monsoon,Skates,Gillnet: Large-mesh,1,13,31.75,13.27127647,14.16965866,7.641405106,428.2487277,871.7384409,933.316749,0.01446405,7.74E-05,0.001152957,32192.67293,27.94130399,28.64032819,1288.483887,0.002501648,28.61693764
Malvan,1902,Systematic,Medium,Achara,34.14639963,,Blacktip shark,5,75,2,5,Monsoon,Sharks,Gillnet: Large-mesh,1,13,37,19.24502563,19.70336914,8.481183052,428.2487277,871.7384409,933.316749,0.01446405,7.74E-05,0.001152957,32192.67293,27.94130399,28.64032819,776.0333252,0.001707782,28.63101387
Malvan,1902,Systematic,Medium,Achara,34.14639963,,,0,,0,0,Monsoon,Rays,Gillnet: Large-mesh,1,13,37,19.24502563,19.70336914,8.481183052,565.3908504,1009.332416,1114.725053,0.010741307,0.000289986,0.001529802,32310.70185,27.91210021,28.63186345,776.0333252,0.001707782,28.63101387
Malvan,1902,Systematic,Medium,Achara,34.14639963,,,0,,0,0,Monsoon,Skates,Gillnet: Large-mesh,1,13,37,19.24502563,19.70336914,8.481183052,565.3908504,1009.332416,1114.725053,0.010741307,0.000289986,0.001529802,32310.70185,27.91210021,28.63186345,776.0333252,0.001707782,28.63101387
Malvan,1903,Systematic,Medium,Malvan,27.63416459,,Blacktip shark,3,85,1,3,Monsoon,Sharks,Gillnet: Large-mesh,1,13,28.5,11.52269554,12.02803802,9.78950119,565.3908504,1009.332416,1114.725053,0.010741307,0.000289986,0.001529802,32310.70185,27.91210021,28.63186345,1281.181763,0.001576252,28.62590981
Malvan,1903,Systematic,Medium,Malvan,27.63416459,,,0,,0,0,Monsoon,Rays,Gillnet: Large-mesh,1,13,28.5,11.52269554,12.02803802,9.78950119,360.2105581,956.2396315,844.8920579,0.010162842,0.000265892,0.001712652,32223.13702,27.81688855,28.62844227,1281.181763,0.001576252,28.62590981
Malvan,1903,Systematic,Medium,Malvan,27.63416459,,,0,,0,0,Monsoon,Skates,Gillnet: Large-mesh,1,13,28.5,11.52269554,12.02803802,9.78950119,360.2105581,956.2396315,844.8920579,0.010162842,0.000265892,0.001712652,32223.13702,27.81688855,28.62844227,1281.181763,0.001576252,28.62590981
Malvan,1904,Systematic,Medium,Achara,35.44884663,,Blacktip shark,8,90,2,8,Monsoon,Sharks,Gillnet: Large-mesh,1,26,33.5,16.38783836,16.77899265,8.456393719,360.2105581,956.2396315,844.8920579,0.010162842,0.000265892,0.001712652,32223.13702,27.81688855,28.62844227,776.0333252,0.001707782,28.63101387
Malvan,1904,Systematic,Medium,Achara,35.44884663,,,0,,0,0,Monsoon,Rays,Gillnet: Large-mesh,1,26,33.5,16.38783836,16.77899265,8.456393719,702.5329731,1146.926392,1296.133357,0.007018564,0.000502549,0.001906647,32428.73077,27.88289642,28.62339871,776.0333252,0.001707782,28.63101387
Malvan,1904,Systematic,Medium,Achara,35.44884663,,,0,,0,0,Monsoon,Skates,Gillnet: Large-mesh,1,26,33.5,16.38783836,16.77899265,8.456393719,702.5329731,1146.926392,1296.133357,0.007018564,0.000502549,0.001906647,32428.73077,27.88289642,28.62339871,776.0333252,0.001707782,28.63101387
Malvan,1905,Systematic,Medium,Achara,30.2390586,,,0,,0,0,Monsoon,Sharks,Gillnet: Large-mesh,1,52,30,12.58870554,13.01228094,7.036438465,702.5329731,1146.926392,1296.133357,0.007018564,0.000502549,0.001906647,32428.73077,27.88289642,28.62339871,1188.93103,0.001707782,28.61289978
Malvan,1905,Systematic,Medium,Achara,30.2390586,,,0,,0,0,Monsoon,Rays,Gillnet: Large-mesh,1,52,30,12.58870554,13.01228094,7.036438465,702.5329731,1146.926392,1296.133357,0.007018564,0.000502549,0.001906647,32428.73077,27.88289642,28.62339871,1188.93103,0.001707782,28.61289978
Malvan,1905,Systematic,Medium,Achara,30.2390586,,,0,,0,0,Monsoon,Skates,Gillnet: Large-mesh,1,52,30,12.58870554,13.01228094,7.036438465,702.5329731,1146.926392,1296.133357,0.007018564,0.000502549,0.001906647,32428.73077,27.88289642,28.62339871,1188.93103,0.001707782,28.61289978
Malvan,1906,Market,Small,Tambaldeg,13.30724751,,,0,,0,0,Monsoon,Sharks,Gillnet: Large-mesh,1,5,17.25,4.274817467,4.379500389,20.18992233,702.5329731,1146.926392,1296.133357,0.007018564,0.000502549,0.001906647,32428.73077,27.88289642,28.62339871,1409.206909,0.001528542,28.59991074
Malvan,1906,Market,Small,Tambaldeg,13.30724751,,,0,,0,0,Monsoon,Rays,Gillnet: Large-mesh,1,5,17.25,4.274817467,4.379500389,20.18992233,339.0316819,873.2711452,708.3289513,0.010162842,0.000265892,0.001712652,32196.31907,27.8465085,28.62011741,1409.206909,0.001528542,28.59991074
Malvan,1906,Market,Small,Tambaldeg,13.30724751,,,0,,0,0,Monsoon,Skates,Gillnet: Large-mesh,1,5,17.25,4.274817467,4.379500389,20.18992233,339.0316819,873.2711452,708.3289513,0.010162842,0.000265892,0.001712652,32196.31907,27.8465085,28.62011741,1409.206909,0.001528542,28.59991074
Malvan,1907,Market,Small,Talashil,13.30724751,,,0,,0,0,Monsoon,Sharks,Hook & line,1,5,16.5,5.240997314,5.31152153,16.27133179,339.0316819,873.2711452,708.3289513,0.010162842,0.000265892,0.001712652,32196.31907,27.8465085,28.62011741,1419.6875,0.000356743,28.61301422
Malvan,1907,Market,Small,Talashil,13.30724751,,,0,,0,0,Monsoon,Rays,Hook & line,1,5,16.5,5.240997314,5.31152153,16.27133179,1570.599976,2202.633301,1870.518555,0.000840367,0.000531309,0.000746578,31995.33398,27.73636627,28.64626884,1419.6875,0.000356743,28.61301422
Malvan,1907,Market,Small,Talashil,13.30724751,,,0,,0,0,Monsoon,Skates,Hook & line,1,5,16.5,5.240997314,5.31152153,16.27133179,1570.599976,2202.633301,1870.518555,0.000840367,0.000531309,0.000746578,31995.33398,27.73636627,28.64626884,1419.6875,0.000356743,28.61301422
Malvan,1908,Market,Small,Dandi,12.0048005,,Scaly whipray,0.3,32,2,0.3,Monsoon,Rays,Gillnet: Large-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,1570.599976,2202.633301,1870.518555,0.000840367,0.000531309,0.000746578,31995.33398,27.73636627,28.64626884,2020.400024,0.002110303,28.48845482
Malvan,1908,Market,Small,Dandi,12.0048005,,,0,,0,0,Monsoon,Sharks,Gillnet: Large-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,2020.400024,0.002110303,28.48845482
Malvan,1908,Market,Small,Dandi,12.0048005,,,0,,0,0,Monsoon,Skates,Gillnet: Large-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,2020.400024,0.002110303,28.48845482
Malvan,1910,Systematic,Small,Lighthouse,26.33171758,,,0,,0,0,Monsoon,Sharks,Gillnet: Small-mesh,1,4,27.125,6.511995316,12.50238609,10.70010185,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,1057,0.000836454,28.66242599
Malvan,1910,Systematic,Small,Lighthouse,26.33171758,,,0,,0,0,Monsoon,Rays,Gillnet: Small-mesh,1,4,27.125,6.511995316,12.50238609,10.70010185,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,1057,0.000836454,28.66242599
Malvan,1910,Systematic,Small,Lighthouse,26.33171758,,,0,,0,0,Monsoon,Skates,Gillnet: Small-mesh,1,4,27.125,6.511995316,12.50238609,10.70010185,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,1057,0.000836454,28.66242599
Malvan,1911,Systematic,Small,Dandi,22.42437656,,,0,,0,0,Monsoon,Sharks,Gillnet: Small-mesh,1,5,20,5.881144524,7.123158932,7.364523888,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,1912.870972,0.001576252,28.6497364
Malvan,1911,Systematic,Small,Dandi,22.42437656,,,0,,0,0,Monsoon,Rays,Gillnet: Small-mesh,1,5,20,5.881144524,7.123158932,7.364523888,2189.199951,2308.068848,2020.400024,0.002140324,0.00149258,0.002110303,31783,27.67047691,28.48845482,1912.870972,0.001576252,28.6497364
Malvan,1911,Systematic,Small,Dandi,22.42437656,,,0,,0,0,Monsoon,Skates,Gillnet: Small-mesh,1,5,20,5.881144524,7.123158932,7.364523888,2189.199951,2308.068848,2020.400024,0.002140324,0.00149258,0.002110303,31783,27.67047691,28.48845482,1912.870972,0.001576252,28.6497364
Malvan,1912,Systematic,Small,Dandi,17.21458853,,,0,,0,0,Monsoon,Sharks,Gillnet: Small-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,2189.199951,2308.068848,2020.400024,0.002140324,0.00149258,0.002110303,31783,27.67047691,28.48845482,2020.400024,0.002110303,28.48845482
Malvan,1912,Systematic,Small,Dandi,17.21458853,,,0,,0,0,Monsoon,Rays,Gillnet: Small-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,1176.600024,1459.993359,1644.870972,0.007130978,0.000318217,0.001718065,32221.39961,27.88809738,28.63454552,2020.400024,0.002110303,28.48845482
Malvan,1912,Systematic,Small,Dandi,17.21458853,,,0,,0,0,Monsoon,Skates,Gillnet: Small-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,1176.600024,1459.993359,1644.870972,0.007130978,0.000318217,0.001718065,32221.39961,27.88809738,28.63454552,2020.400024,0.002110303,28.48845482
Malvan,1913,Systematic,Small,Dandi,10.70235349,,Scaly whipray,1,35,3,1,Monsoon,Rays,Gillnet: Large-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,1176.600024,1459.993359,1644.870972,0.007130978,0.000318217,0.001718065,32221.39961,27.88809738,28.63454552,2020.400024,0.002110303,28.48845482
Malvan,1913,Systematic,Small,Dandi,10.70235349,,,0,,0,0,Monsoon,Sharks,Gillnet: Large-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,1041.23335,1353.083789,1510.870972,0.002220685,0.001494335,0.002150531,32275.76641,27.90238609,28.62695007,2020.400024,0.002110303,28.48845482
Malvan,1913,Systematic,Small,Dandi,10.70235349,,,0,,0,0,Monsoon,Skates,Gillnet: Large-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,1041.23335,1353.083789,1510.870972,0.002220685,0.001494335,0.002150531,32275.76641,27.90238609,28.62695007,2020.400024,0.002110303,28.48845482
Malvan,1914,Systematic,Small,Dandi,12.0048005,,Scaly whipray,0.2,29,1,0.2,Monsoon,Rays,Gillnet: Large-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,1041.23335,1353.083789,1510.870972,0.002220685,0.001494335,0.002150531,32275.76641,27.90238609,28.62695007,2020.400024,0.002110303,28.48845482
Malvan,1914,Systematic,Small,Dandi,12.0048005,,,0,,0,0,Monsoon,Sharks,Gillnet: Large-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,2020.400024,0.002110303,28.48845482
